LIMIT,SEX,EDUCATION,MARRIAGE,AGE,STATUS_JAN,STATUS_FEB,STATUS_MAR,STATUS_APR,STATUS_MAY,STATUS_JUN,BILL_JAN,BILL_FEB,BILL_MAR,BILL_APR,BILL_MAY,BILL_JUN,PAY_JAN,PAY_FEB,PAY_MAR,PAY_APR,PAY_MAY,PAY_JUN,DEFAULTED
1200,1,1,2,57,0,0,0,0,0,0,1218.48,1217.016,1195.536,1228.776,487.344,487.344,43.536,43.584,52.824,17.184,17.304,16.632,0
5000,1,2,1,39,-1,-1,-1,-1,-1,-1,34.632,34.632,34.632,34.632,34.632,34.632,34.632,34.632,34.632,34.632,34.632,34.632,0
8600,1,1,2,27,-1,-1,-1,-1,0,0,18.216,136.68,33.36,204.744,204.744,-0.792,136.848,33.48,204.744,0,0,0,0
700,2,2,2,34,1,2,2,2,2,2,572.64,556.608,721.008,678.624,731.592,716.352,0,175.2,0,63.984,0,24,0
4100,2,2,2,35,0,0,0,-1,-1,-1,324,179.976,175.224,248.208,343.08,491.304,31.56,28.8,248.208,343.08,491.304,153.624,0
12000,2,2,2,32,0,0,0,0,0,0,1067.088,909.36,684.648,648.72,658.896,731.664,168,168,192,240,288,69.024,0
1900,1,2,2,31,0,0,0,0,0,0,1094.52,1120.056,1149.408,1178.352,1203.648,1243.488,43.2,48,48,48,60,96,0
2400,1,3,2,26,0,0,0,0,0,-1,735.048,765.456,793.176,794.688,0,17.16,55.824,48,31.2,0,17.16,0,0
7200,2,2,1,26,-1,-1,-1,-1,-1,-1,7.584,7.584,7.584,7.584,7.584,11.184,7.584,7.584,7.584,7.584,11.184,7.584,0
4800,2,2,1,49,-1,-1,2,0,0,0,72.576,265.92,209.664,633.192,671.016,488.64,240,0,480,240,120,36.48,0
4600,1,1,2,30,-1,-1,-1,-1,-1,-1,622.872,38.16,11.472,240.84,584.28,27.6,40.752,11.472,240.84,584.28,28.584,348.288,0
700,2,3,1,43,0,0,0,0,0,0,554.424,395.52,371.016,368.784,376.32,360,35.544,33.6,7.368,7.536,7.2,42.48,0
5500,2,3,1,58,1,-2,-1,-1,-1,0,0,0,72,43.2,705.288,551.52,0,72,43.2,705.288,28.8,60.6,0
1900,1,1,1,46,0,0,0,0,0,0,938.76,964.224,952.344,701.112,608.544,545.352,48,59.76,36.528,26.4,23.04,23.712,0
6700,2,1,2,36,1,-2,-2,-1,-1,-2,2.976,0,0,10.272,0,0,0,0,10.272,0,0,0,0
3400,2,1,2,29,1,2,0,0,0,0,3478.128,3390.936,3297.048,2238.264,2288.832,2329.512,0.408,133.128,77.808,84.288,79.992,105.192,0
500,1,2,1,51,0,0,0,0,0,0,448.152,421.728,446.016,458.328,463.872,901.824,31.128,31.416,19.728,16.368,0,37.392,0
5500,2,2,1,30,-1,-1,-1,0,-1,-1,88.464,133.368,139.584,30.912,556.704,361.728,134.856,140.112,0.168,559.488,363.528,396.432,0
1400,2,1,2,24,0,0,0,0,0,0,1346.856,1374.768,1404.792,1424.376,1327.248,1357.512,63.936,67.2,57.6,50.4,52.344,53.112,0
12000,1,1,1,44,-1,-1,-1,0,-1,-1,8.808,366.528,310.2,1816.008,1622.616,1726.704,399.648,1827.504,1624.728,1622.616,1726.704,336,0
9100,1,2,1,39,-2,-2,-2,-1,-1,-2,0,98.568,60.408,17.04,0,0,98.568,60.408,17.184,0,0,28.392,0
3800,1,1,2,27,1,-2,-2,-1,-1,-1,-44.64,-66.96,-111.6,22.32,22.32,48.24,0,0,133.92,22.32,48.24,0,0
4100,1,1,2,48,2,2,7,7,7,7,57.6,57.6,57.6,57.6,57.6,57.6,0,0,0,0,0,0,0
10300,2,1,2,29,0,0,0,0,0,0,1616.064,1281.6,1253.136,777.264,788.352,685.368,78.264,73.224,28.776,48,48,3381.792,0
7700,1,1,1,39,-1,-1,0,-1,-1,-1,200.976,423.216,912,27.36,23.928,39.192,423.216,504,27.36,23.928,39.192,0,0
1200,1,2,2,42,-1,0,0,0,0,0,1142.688,2350.032,1185.024,472.632,472.248,471.768,50.712,46.776,16.44,16.8,17.088,16.176,0
1400,1,2,2,29,2,2,2,2,2,2,1143.144,1165.776,1187.424,1208.64,1212.216,1260.528,48,48,48,26.4,72,0,0
8600,2,3,2,38,1,-1,-1,0,0,0,-12.168,18.024,368.856,188.28,162.864,0,36.048,368.856,4.8,0,0,0,0
1900,2,2,2,23,0,0,0,0,0,0,1943.952,1516.416,1400.304,1352.664,1342.392,1366.464,108,47.352,72,120,50.4,76.8,0
1200,1,3,1,41,-2,-2,-2,-2,-2,-2,646.752,390.528,24,0,0,0,120.408,26.472,0,0,0,0,0
4800,2,2,2,37,2,0,0,0,0,0,5142.264,5047.56,4957.512,4869.504,4154.664,4087.824,192,216,192,168,172.8,252,0
11000,2,1,2,36,-1,-1,-1,0,0,-1,1399.488,873.312,1270.08,1202.544,1203.528,32.184,877.68,1270.488,24.144,24.456,32.328,47.16,0
3100,2,2,2,23,0,0,0,0,0,0,1882.224,1862.712,1511.112,1403.28,1417.656,1238.376,72,72,72,60,48,72,0
10600,1,2,2,29,0,0,0,0,0,0,10343.76,10487.496,7915.536,6944.184,6907.416,7036.224,453.288,289.824,241.008,264.12,265.656,216.144,0
500,1,3,2,39,0,-1,0,-1,-1,-1,156.72,201.336,242.16,82.8,312.72,228.168,201.336,120,82.8,312.72,228.168,475.056,0
1400,2,2,2,24,0,0,0,0,0,0,1390.2,1396.512,1401.864,1409.832,1441.008,1386.744,50.4,72,60,60,55.2,120,0
5000,2,2,2,38,0,0,0,0,0,0,4664.592,4461.768,4334.832,4418.64,4539.216,4679.184,192,240,192,192,216,192,0
2400,2,3,2,46,0,0,0,0,0,0,1344.216,1394.496,1491.024,1633.968,1772.592,1853.424,72,120,168,165.6,110.4,100.8,0
5800,1,1,1,46,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,2,3,2,43,0,0,0,0,0,0,4676.832,4290.576,4129.08,4211.688,4302.48,4401.456,168,168,148.8,156,168,168,0
3100,2,1,2,29,-1,3,2,2,2,2,1.872,1.872,1.872,1.872,1.872,-2.904,0,0,0,0,0,0,0
5000,2,3,2,36,0,0,0,0,0,0,4882.728,4960.392,2385.864,1519.728,1762.392,1809.144,157.176,108,57.768,304.8,76.8,96,0
500,2,2,2,23,0,0,0,0,0,0,113.544,159.408,276.192,406.872,415.44,443.184,48,120,144,15.024,34.584,0,0
2400,2,2,1,39,0,0,0,0,0,0,2328.96,1576.032,1585.104,1602.696,1099.992,1112.856,62.808,50.352,45.984,40.968,41.568,33.096,0
1200,1,3,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6500,2,1,2,31,0,0,-2,-1,-1,0,330.216,0,0,66.864,112.464,76.416,0,0,66.864,112.464,0,0,0
1200,2,2,2,24,-1,-1,-1,-1,0,0,9.36,9.36,9.36,18.72,18.72,0,9.36,9.36,18.72,0,0,0,0
1900,2,2,1,35,0,0,0,0,0,0,231.528,249.36,259.584,233.904,235.152,249.624,28.944,27.144,7.728,11.76,33.648,4.824,0
200,2,1,2,29,-1,-1,-1,-1,-1,-1,41.448,36.192,74.304,81.6,108.528,-5.76,36.192,74.352,81.6,108.528,0,24,0
4600,2,2,1,34,-1,-1,-1,-2,-1,-1,12,7.2,0,0,10.032,23.136,7.2,0,0,10.032,23.136,16.08,0
1200,1,1,2,27,0,0,2,0,0,2,976.512,1051.584,1027.584,1044.672,1110.192,1136.16,98.4,0,41.352,86.4,48,66.72,0
12200,1,3,2,30,-2,-2,-2,-2,-2,-2,13.152,0,0,0,0,42.456,0,0,0,0,42.456,0,0
2600,2,2,2,24,-1,-1,-1,-1,0,0,32.688,32.448,44.808,887.664,961.272,988.704,32.448,44.808,887.664,120,72,552,0
3600,2,1,1,58,-1,-1,-1,-1,-1,-1,39.768,54.648,97.176,39.96,13.416,0,54.648,97.584,39.96,13.416,0,15.912,0
1200,2,2,1,54,0,0,0,0,0,0,1161.672,1154.856,1046.16,438.336,447.816,454.032,48.48,75.072,24,15.744,15.48,15.12,0
1200,2,2,2,23,-1,0,0,0,0,0,614.928,805.536,616.32,325.848,27.552,-0.144,242.928,240.672,120,0.144,0,0,0
8600,2,2,1,29,1,-1,2,-1,-1,-1,0,19.872,9.936,9.936,9.936,9.936,29.856,0.048,9.984,9.984,9.984,14.4,0
200,2,1,2,24,2,0,0,2,2,2,156.576,181.416,229.536,222.336,236.688,241.2,31.2,55.2,0,21.6,12,0,0
5000,2,1,2,26,1,2,2,0,0,0,2882.352,2909.328,2826.792,2883.024,2943.432,3002.952,108,0,103.248,106.92,108.552,108.384,0
8900,1,2,2,28,0,0,0,0,0,0,6264.504,6372.288,6467.784,5373.72,5437.584,5443.608,240.024,240,240,196.968,183.384,180.504,0
8600,2,2,1,33,0,0,-2,-1,-1,-1,76.248,0,0,40.128,0,23.664,0,0,40.128,0,23.664,18.72,0
8600,1,2,2,38,-2,-2,-2,-2,-1,0,0,0,0,0,76.536,4262.04,0,0,0,76.536,4248,120,0
4100,2,1,1,35,0,0,-1,-1,-1,-1,2069.736,1814.4,67.2,525.144,0,162.72,36.288,67.2,525.144,0,162.72,12.72,0
8600,2,1,2,34,-1,-1,-1,-1,-1,-1,212.904,153.072,639.552,160.968,82.8,0,153.864,647.688,161.76,83.208,0,5745.6,0
5500,1,5,1,42,0,0,0,0,0,0,2213.52,2174.736,2169.24,1423.608,1449.696,1478.496,79.008,66.12,54.48,52.632,52.92,54.816,0
1200,1,1,1,38,0,0,-2,-2,-2,-2,303.6,0,0,0,0,0,0,0,0,0,0,0,0
4800,1,1,1,41,-1,-1,-1,-1,-1,-1,33.072,-0.528,130.56,-0.048,19.104,33.36,0,131.088,0,19.152,33.456,86.4,0
2900,2,2,2,33,0,0,0,0,0,0,2889.864,2945.208,2853.264,2812.08,2817.672,2817.312,151.2,146.4,110.4,120,115.2,120,0
6700,2,3,2,46,-2,-2,-2,-2,-2,-2,33.624,124.824,86.76,47.112,50.064,31.128,124.824,86.76,47.112,50.064,31.128,27.696,0
7200,2,1,2,29,0,-1,-1,-1,0,-1,644.568,228.12,214.392,344.568,589.176,72.744,228.264,214.392,344.568,360,72.744,503.832,0
500,2,2,2,22,0,0,2,2,2,2,364.056,427.032,412.968,489.816,500.256,488.376,68.976,0,83.76,21.6,0,8.664,0
2900,1,2,1,41,0,0,0,0,0,0,1079.184,1097.424,979.08,958.512,974.64,945.528,40.56,61.488,33.408,34.608,33.96,34.128,0
7000,2,2,1,37,-2,-2,-2,-2,-2,-2,47.064,75.456,12,0,0,0,75.552,12.024,0,0,0,0,0
1400,1,2,1,32,0,0,0,0,0,2,738.744,620.88,647.136,654.36,727.896,578.496,36.12,38.376,21.6,108,0,24,0
2600,2,1,2,29,0,0,0,0,0,0,1673.232,1631.064,1639.344,1674.864,1169.472,445.776,72,48,49.176,48,24,24,0
1200,2,3,1,43,0,0,0,0,0,0,1028.976,1049.448,689.808,195.6,162.504,161.112,44.688,25.848,24,24,24,24,0
15100,1,1,2,32,-2,-2,-2,-2,-2,-2,65.544,91.608,112.296,136.296,160.296,164.4,27.312,24,24,24,4.104,1761.96,0
700,1,1,2,28,0,0,0,0,2,0,572.088,598.752,614.664,701.88,688.464,637.176,43.2,33.6,96,0,63.144,12,0
1200,1,2,2,33,0,0,0,0,0,0,1202.256,1211.064,1223.856,732.504,725.808,724.632,59.496,57.888,27.888,28.776,29.352,28.776,0
1400,1,2,1,42,0,0,0,0,0,0,1181.856,1159.44,1001.904,611.712,628.776,676.8,48,48,24,36.024,72,36,0
3600,1,2,2,27,0,0,0,0,0,-1,302.232,947.856,806.784,588.456,255.744,724.032,912.432,28.872,0.984,62.088,753.168,264.648,0
200,1,3,2,24,-1,-1,0,0,0,0,6.552,199.848,225.096,229.584,234.384,241.008,199.848,28.8,8.208,8.496,10.512,4.8,0
500,1,2,2,27,0,0,0,0,0,0,452.64,429.696,367.2,306.624,86.04,0,32.64,28.944,6.144,1.728,0,0,0
1900,1,3,2,32,0,0,0,0,0,0,1713,440.472,2272.2,2171.28,2050.776,1927.416,33.936,2001.648,96,73.392,69.672,63.024,0
3800,2,2,2,52,0,0,0,0,0,0,928.68,978.168,1026.456,1066.752,1110.456,1152.864,72,64.8,64.8,64.8,64.8,64.8,0
2400,1,2,2,43,0,0,0,0,0,0,2486.424,2526.768,2006.784,1627.8,1602.144,1369.8,122.112,74.352,120.24,72.912,96.744,72,0
2200,2,3,1,34,0,0,2,0,0,0,1194.504,1270.32,1168.392,1058.448,853.848,684,96,0,31.488,28.8,25.68,69.168,0
1200,2,3,2,60,0,0,2,2,0,0,670.632,745.44,751.032,702.144,716.88,732.072,85.848,25.008,0,25.92,36.36,20.688,0
4100,1,1,2,30,0,0,0,0,0,0,2808.24,2867.112,2963.424,2998.416,3070.032,3138.768,104.088,144,120,120,120,117.552,0
5800,2,1,2,32,-1,-1,-1,-1,-1,-1,136.68,226.08,390.672,215.952,245.808,458.352,226.08,390.96,215.952,250.104,458.352,160.728,0
1900,2,2,2,25,-1,-1,-1,-1,-1,-1,72.048,46.104,322.896,43.368,85.44,80.088,46.104,322.896,43.368,85.44,80.088,149.76,0
1900,2,1,2,30,0,0,0,0,0,0,1668.792,1711.536,1752.648,1781.16,1820.76,1858.752,84,84,72,72,72,72,0
8600,2,2,1,37,-2,-2,-2,-2,-2,-2,0,0,0,0,11.376,0,0,0,0,11.376,0,0,0
3400,1,1,1,31,2,0,0,2,2,2,1224.672,1250.688,1325.568,1342.368,1317.84,1376.256,60,110.4,52.8,0,84.312,72,0
1400,1,2,2,49,0,0,0,0,0,0,1953.864,1248.408,850.152,576.552,484.2,387.288,929.016,38.616,15.864,15.744,24,120,0
2600,1,3,2,27,0,0,0,0,0,0,1333.608,1578.072,1569.096,1571.208,1550.304,1497.72,378.072,129.096,131.208,110.304,81.72,35.808,0
3800,2,1,2,28,0,0,0,0,0,0,3942.288,3813.672,3613.152,3652.08,3731.424,3981.648,189.6,168,134.4,141.6,316.8,0,0
6700,2,2,1,29,0,0,0,0,0,0,5609.208,2092.104,2106.864,2076.24,2005.44,2035.392,240.096,73.584,76.104,84.024,72.72,66.936,0
8600,1,2,1,33,1,2,2,7,6,5,7107.552,7301.976,9192.72,9051.48,8900.4,8744.76,357.744,2333.4,0,0,0,0,0
4800,1,2,2,46,0,0,0,0,0,0,445.536,1860.432,1987.056,1925.952,1540.176,1228.896,1440,480,485.952,1080,960,1310.4,0
9600,2,1,1,32,-2,-2,-2,-2,-2,-2,173.208,-12.168,-0.072,193.608,27.696,49.464,0,24,193.68,27.696,49.464,0,0
8600,1,1,1,49,1,-1,-1,-1,-1,-1,-0.072,15.12,24.456,7.68,139.608,21.768,15.192,24.72,7.704,140.304,21.864,167.16,0
3600,1,3,1,50,0,0,0,0,0,0,2133.6,2203.488,2217.864,2265.984,2311.872,1789.2,99.864,71.304,75.624,76.8,95.76,0,0
3600,1,2,2,35,0,0,-1,-1,0,0,144.192,210.36,472.176,1388.592,1286.112,1365.408,192.192,483.72,1535.808,72.096,144.048,136.848,0
7400,2,1,1,30,0,0,0,0,0,0,654.936,672.48,747.36,664.68,416.112,425.544,35.736,105.96,26.016,11.784,12.96,96,0
2900,1,2,2,39,1,-1,2,2,-2,-2,0,18.72,18.72,0,0,0,28.08,0,0,0,0,0,0
2200,2,2,1,44,0,0,0,0,0,0,1974.072,2117.712,1996.896,1959.48,2031.096,2111.544,197.712,76.8,72,120,120,72,0
3600,2,1,1,36,-2,-2,-2,-2,-2,-2,356.232,348.672,271.608,336.888,288.72,257.712,348.672,271.728,337.008,288.72,257.712,7.728,0
1200,1,2,1,42,0,0,0,0,0,0,846.12,511.608,534.048,540.984,548.712,486.912,40.56,38.88,21.6,18.72,18,40.08,0
5000,1,1,1,53,-1,-1,-1,-1,-1,-1,145.44,142.416,223.272,263.424,61.032,83.592,143.592,223.944,264.192,61.2,83.832,31.392,0
7200,2,2,2,42,-1,-1,-1,0,0,-2,673.848,25.512,276.24,247.44,0,0,36,276.384,0,0,0,168,0
3600,2,1,2,25,0,0,0,0,-1,0,3613.488,3568.536,3535.104,3478.248,1298.784,145.728,124.704,76.104,88.776,1661.88,24.72,0,0
5000,1,1,1,42,-1,-1,-1,-1,-1,-1,41.496,30.288,164.808,54.504,25.296,28.728,31.56,164.808,54.504,25.296,28.728,16.824,0
5800,2,2,1,42,-1,-1,-1,-1,-1,-1,15.168,0,7.584,15.168,0,7.584,0,7.584,15.168,0,7.584,22.752,0
2900,1,2,2,34,-1,-1,-1,-1,-1,-1,20.544,20.544,20.544,20.544,20.544,20.544,20.544,20.544,20.544,20.544,20.544,63.936,0
1900,2,1,2,24,0,0,0,0,0,0,763.56,736.128,796.44,686.4,698.424,694.536,96.912,76.776,21.936,20.4,49.32,199.632,0
8600,1,1,1,32,-1,-1,-1,0,0,0,62.688,77.232,167.736,65.496,34.464,-0.336,77.616,168.504,0.144,0.168,0,0,0
7000,1,2,1,36,2,-1,-1,0,-1,-1,7.728,7.824,15.648,7.824,7.824,282.168,7.92,15.648,0,7.824,282.168,13.2,0
5800,2,3,1,33,0,0,0,0,-1,0,3110.4,3195.864,722.352,8.784,17.4,61.824,168,24.72,0.168,17.4,53.208,3797.16,0
1400,1,2,2,23,0,0,2,2,-1,0,109.272,185.52,310.656,-180.264,302.544,156.96,78.192,0,0,672,48,1.2,0
3600,2,2,1,28,0,0,0,0,0,0,2383.056,2306.256,2343.408,1688.904,1734.168,1740.864,120.192,120,59.976,72,66.936,58.536,0
7200,1,3,2,29,0,0,0,0,0,0,2491.008,2599.128,1809.24,1844.736,2987.448,4608.024,201.624,102.384,74.088,1180.68,1680,168.384,0
700,2,2,2,24,-1,-1,2,2,2,2,62.16,200.304,193.656,313.008,304.56,372.072,144,0,131.136,0,72.648,0,0
500,1,3,2,40,0,0,0,0,0,0,412.32,425.16,452.184,455.736,277.992,284.616,36,36,24,24,24,24,0
8900,2,1,2,34,0,0,0,0,0,0,4947.864,4893.768,4287,3947.592,3779.928,3395.832,240,168.336,144,144,144,96,0
1200,1,2,2,23,0,0,0,0,0,0,474.384,337.584,276.576,259.488,279.432,298.992,31.2,27.888,24,24,24,24,0
500,2,2,2,22,0,0,0,2,2,2,360.816,390.84,491.952,468.216,480.912,455.568,36,108,0,38.4,0,24,0
5800,2,2,1,42,1,2,0,0,-1,-1,362.4,349.368,597.432,354.768,57.144,57.144,0,354.768,0,57.144,57.144,0,0
3600,1,2,2,32,0,0,0,0,0,0,1930.488,2029.44,857.424,669.264,777.96,948.744,168,72,72,120,192,48,0
4300,2,2,1,35,0,0,0,0,0,0,208.656,182.568,163.224,162.216,166.032,234.648,36,48,24,72,96,48,0
4300,1,2,2,36,0,0,0,0,0,0,3278.712,3205.368,3117.816,3193.032,3212.04,3182.088,158.4,144,144,144,120,144,0
1700,1,1,2,31,0,0,-2,-2,-2,-2,1090.8,0,0,0,0,0,0,0,0,0,0,0,0
5500,2,1,2,32,-1,0,-1,-1,-1,-1,10.584,687.384,17.112,32.256,90.864,157.704,676.8,17.28,32.256,112.176,157.704,43.536,0
8600,1,1,2,27,-1,-1,-1,-1,-1,-1,139.44,96.864,55.44,31.2,0,8.352,96.984,55.44,31.2,0,8.352,25.92,0
2900,2,2,2,33,0,0,0,0,0,2,1254.384,1280.424,1306.2,1318.2,1416.24,1444.584,60.528,61.416,48,120,55.2,0,0
2600,1,2,1,32,0,0,0,0,0,2,2644.752,2585.04,2013.912,1136.856,1173.72,1105.104,92.424,72.504,39.576,84.312,0,39.936,0
2400,2,3,1,53,0,0,0,0,0,0,884.112,906.84,789.72,716.784,732.072,684.432,38.568,33.24,23.304,24.432,23.616,19.44,0
2200,1,1,2,26,1,2,2,0,0,0,1404.432,1260.624,1095.36,996.936,944.952,769.92,72.144,2.376,36,36,48.36,28.8,0
1200,2,1,1,35,1,2,2,2,0,0,1138.512,1113.6,1182.624,1158.864,1149.96,1161.264,0,88.8,0,48,144,0,0
1200,2,2,2,53,0,0,0,-1,-1,2,176.232,191.256,211.968,262.344,277.872,253.128,27.336,24.048,320.616,19.2,0,10.224,0
4300,2,1,1,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,1,2,1,41,0,0,0,0,0,0,880.704,1104.984,1149.36,201.888,225.888,0,240,72.288,24,24,0,0,0
500,2,3,2,26,0,0,0,0,0,0,331.296,349.872,381.432,391.92,396.408,406.656,31.2,37.512,24,14.4,16.8,48,0
500,1,2,2,26,2,2,2,2,2,3,865.44,761.784,720.312,622.512,682.728,582.912,0,62.4,0,156,0,0,0
500,2,2,1,23,1,2,2,2,2,3,191.496,208.8,237.768,230.376,346.128,453.24,24,36,0,120,120,21.6,0
500,1,3,2,49,0,0,0,-1,0,-1,464.712,470.616,-9.384,465.912,293.352,50.64,28.8,3.84,489.456,8.328,50.64,311.904,0
5000,1,2,1,46,-2,-2,-2,-2,-2,-2,0,43.872,18.36,0,0,0,43.872,18.36,0,0,0,0,0
11800,1,4,1,51,-1,-1,-1,-1,-1,2,114.48,406.008,17.736,-0.264,123.168,65.376,411.432,17.808,0,123.432,0.312,137.856,0
4800,2,3,2,54,-2,-2,-2,-2,-2,-2,21.12,46.752,87.24,28.464,0,0,46.752,87.24,32.688,0,0,0,0
6000,1,1,2,56,-2,-2,-2,-2,-2,-2,18.648,-0.072,18.528,-0.192,-0.192,41.424,0,18.6,0,0,41.616,0,0
5800,1,2,2,54,-1,-1,-1,0,-1,2,187.968,1546.68,280.32,97.44,429.672,383.064,1547.064,280.32,0,431.136,1.464,14.88,0
1900,2,2,1,26,0,0,0,0,0,0,1809.72,1816.344,1734.312,1207.488,1197.072,1202.424,72,52.8,41.52,43.2,60,72,0
700,2,3,1,41,-2,-2,-2,-2,-2,-2,0,441.432,180.024,269.184,343.992,0,441.432,180.024,269.184,345.288,0,0,0
4300,2,1,2,42,-2,-2,-2,-2,-2,-2,4249.464,4338.672,87.528,38.232,29.472,24.144,192,87.672,0.768,0,24.144,0,0
1900,2,1,2,32,0,0,0,0,2,2,1462.032,1498.68,1533.72,1630.632,1651.464,1692.624,60,60,122.4,50.4,72,72,0
2600,2,2,1,46,-2,-1,0,0,0,0,35.88,2006.16,1975.032,1886.928,1882.32,1874.88,2072.808,68.304,66.12,68.112,67.392,65.76,0
4300,2,2,1,30,0,0,0,0,-1,-1,942.216,985.296,614.16,139.608,326.952,-52.848,72,144,24,326.952,9.312,1848.024,0
1200,2,2,1,52,0,0,0,0,0,0,369.048,410.904,427.968,444.768,461.592,495.6,48,31.2,24,24,48,0,0
6500,2,2,1,45,0,0,0,0,0,0,409.776,675.288,782.448,227.088,212.04,193.296,360,120,120,120,120,36,0
1200,2,1,2,36,-1,-1,-1,-1,-1,-1,280.416,1083.24,828.936,168,144,0,1083.24,828.936,168,144,0,0,0
3100,2,3,1,43,0,0,0,0,0,2,1776.48,1716.648,1592.88,1053.168,985.512,701.16,120,72,60,98.4,0,120,0
4800,2,1,2,27,-1,0,-1,0,0,0,762.936,534.936,715.56,850.608,199.704,497.232,530.184,716.424,6.792,33.288,481.368,1230.744,0
12000,1,2,2,27,0,0,0,0,0,0,3156.456,3049.32,2936.832,2605.032,2253.744,1974.912,159.888,290.52,206.64,85.32,97.752,63.984,0
2400,2,1,2,25,0,0,0,0,0,0,283.224,309.72,345.072,356.112,370.728,396.936,38.4,48,24,24,36,0,0
6500,2,2,1,50,0,0,0,0,0,0,547.704,598.776,636.624,666.672,703.728,736.248,60,48,48,48,48,48,0
500,2,2,2,25,0,0,0,0,0,0,430.8,415.92,445.44,348.216,431.328,368.448,48,48,24,144,24,72,0
1200,2,2,1,45,0,0,0,0,0,0,1147.752,1163.232,1222.92,1195.512,1182.96,1214.472,75.456,93.072,72,60,48,42.888,0
4800,2,2,2,32,-1,-1,-1,-1,-1,-1,51.528,28.152,21.888,27.36,7.032,0,28.152,21.888,27.36,7.032,0,7.392,0
6200,2,1,2,38,-1,-1,-2,-2,-2,-2,6.048,0,0,0,0,0,0,0,0,0,0,0,0
4800,2,1,1,28,-1,-1,-2,-2,-2,-2,42.24,0,0,0,0,0,0,0,0,0,0,0,0
4600,2,1,2,25,0,0,0,0,0,0,2549.352,2494.128,2545.968,2295.48,2154.288,2204.04,180,384.648,216,70.056,77.28,528,0
5300,1,3,1,58,0,0,0,-2,-2,-1,542.376,573,0,0,0,1269.216,45,0,0,0,1269.216,2535.84,0
4100,2,3,2,30,0,0,2,0,0,0,933.672,911.496,889.656,911.04,931.104,942.408,123.456,0,36.192,38.4,30.336,33.384,0
7000,2,1,2,47,0,0,0,0,0,0,6766.8,6329.04,6306.864,6107.88,5929.44,5287.152,285.6,264,189.6,217.2,165.6,144,0
1400,2,1,2,25,0,0,0,0,0,0,755.832,783.216,727.488,551.976,563.616,586.512,48,48,24,24.12,36,48,0
3100,2,3,1,44,-1,2,2,-1,0,-1,15.168,7.584,0,15.168,7.584,7.584,0,0,22.752,0,7.584,7.584,0
8600,1,1,1,40,-2,-2,-2,-2,-2,-1,27.024,82.776,76.032,35.256,43.992,34.776,82.92,76.032,35.256,43.992,34.776,0,0
700,2,2,1,38,3,2,0,0,0,-1,81.096,41.16,28.08,18.72,9.36,3.6,0,26.4,0,0,3.6,18.72,0
3100,2,2,2,43,0,0,0,0,0,0,2094.936,1963.632,990.432,764.064,805.416,249.36,120,48,48,48,48,48,0
1200,2,2,2,23,0,0,0,0,0,0,1176.624,1175.592,922.008,648.912,630.096,632.448,41.952,33.792,24,24,24,24,0
2600,1,2,1,48,0,0,0,0,0,0,2586.408,2605.464,2613.48,1876.656,1833.24,1844.592,136.8,120,64.8,69.624,72,72,0
1900,2,1,2,25,0,0,0,0,0,0,1879.848,1903.728,1830.96,1415.688,1390.728,1393.848,72,58.896,49.416,50.4,51.576,46.944,0
3600,2,2,1,34,-2,-2,-2,-2,-2,-2,7.584,43.224,27.336,53.904,130.44,11.184,43.224,27.336,53.904,130.44,11.184,7.584,0
1900,2,2,1,29,1,2,2,0,0,0,1352.16,1368.528,1321.944,1328.4,1341.744,1380.912,62.4,0,52.8,48.672,72,52.8,0
7700,1,1,2,35,0,0,0,0,0,0,3948.264,4267.416,3730.104,3996.168,4102.32,4112.616,360,816,288,120,1944,98.4,0
4100,2,1,2,35,-1,-1,-1,-1,-1,0,21.528,20.664,89.976,35.688,46.536,14.112,20.664,90.264,35.88,46.536,0,254.712,0
1400,2,1,2,26,0,0,0,0,0,0,996.6,813.768,660.408,660.144,674.76,691.56,43.56,42.24,26.4,25.248,28.8,26.4,0
11300,1,2,2,29,0,0,0,0,0,0,1421.64,1130.184,837.624,814.872,820.512,850.656,74.544,120.408,72.168,48.024,50.232,241.824,0
1700,2,3,1,47,1,-2,-1,2,0,0,742.8,794.088,1030.44,680.304,654.696,695.424,74.568,1159.752,0,48.024,72,72.072,0
6700,2,2,1,41,0,0,0,0,0,0,971.592,1020.912,1069.464,1090.8,1121.16,1143.408,65.232,65.784,39.12,48,40.92,37.728,0
5000,2,1,2,26,-1,-1,-1,-2,-1,-1,5.544,38.592,0,0,7.488,0,38.976,0,0,7.488,0,0,0
7200,1,1,2,30,0,0,0,0,-1,-1,4447.848,706.704,520.536,300,300,300,36,120,84,300,300,300,0
3400,2,2,1,42,0,0,0,0,0,0,3803.88,3856.344,3460.656,3475.248,3535.464,3604.968,132.72,158.4,122.4,131.04,131.04,122.4,0
10800,1,1,1,41,-1,-1,-1,-1,-1,-1,1699.8,413.664,208.32,2717.592,141.768,0,429.912,222.672,2756.76,153.864,0,0,0
3800,2,2,1,38,0,0,0,0,2,2,2527.512,2616.72,2633.544,2794.848,2747.544,2925.24,129.984,96.048,205.56,0,228.048,0,0
